Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	X	XSD	Y	YSD	Time	Interval	Round
9.25029394529999990482e+003	0.00000000000000000000e+000	9.25000000000000000000e+003	1.84814034579999985567e-005	0.00000000000000000000e+000	1.09494346620000001735e+002	0.00000000000000000000e+000	-1.65488356115675378703e-005	0.00000000000000000000e+000	8.22789849710655968806e-006	0.00000000000000000000e+000	1.07629999389173462987e+001	1	1
9.30011132809999980964e+003	0.00000000000000000000e+000	9.30000000000000000000e+003	1.85858334589999995028e-005	0.00000000000000000000e+000	1.09327568049999996447e+002	0.00000000000000000000e+000	-1.50378248707387830339e-005	0.00000000000000000000e+000	1.09223179097970758694e-005	0.00000000000000000000e+000	1.08819999389816075563e+001	1	1
9.35025000000000000000e+003	0.00000000000000000000e+000	9.35000000000000000000e+003	1.86903671420000011072e-005	0.00000000000000000000e+000	1.09350883479999993142e+002	0.00000000000000000000e+000	-1.53743607044770213155e-005	0.00000000000000000000e+000	1.06282104246851520987e-005	0.00000000000000000000e+000	1.10019999389769509435e+001	1	1
9.40034960940000019036e+003	0.00000000000000000000e+000	9.40000000000000000000e+003	1.87644000109999995851e-005	0.00000000000000000000e+000	1.09368377690000002644e+002	0.00000000000000000000e+000	-1.56195560184357415292e-005	0.00000000000000000000e+000	1.03986622966497256078e-005	0.00000000000000000000e+000	1.11199999389937147498e+001	1	1
9.45023437500000000000e+003	0.00000000000000000000e+000	9.45000000000000000000e+003	1.88769954549999991410e-005	0.00000000000000000000e+000	1.09452774050000002148e+002	0.00000000000000000000e+000	-1.65391808557683754393e-005	0.00000000000000000000e+000	9.09925568539952292610e-006	0.00000000000000000000e+000	1.12389999389415606856e+001	1	1
9.49986425779999990482e+003	0.00000000000000000000e+000	9.50000000000000000000e+003	1.89824058909999983293e-005	0.00000000000000000000e+000	1.09392883299999994051e+002	0.00000000000000000000e+000	-1.60540410430494343930e-005	0.00000000000000000000e+000	1.01291411086407369846e-005	0.00000000000000000000e+000	1.13619999389629811049e+001	1	1
9.55004101559999980964e+003	0.00000000000000000000e+000	9.55000000000000000000e+003	1.90907012439999998791e-005	0.00000000000000000000e+000	1.09399909969999995951e+002	0.00000000000000000000e+000	-1.62168109701862871977e-005	0.00000000000000000000e+000	1.00732276825707085728e-005	0.00000000000000000000e+000	1.14839999389369040728e+001	1	1
9.59976562500000000000e+003	0.00000000000000000000e+000	9.60000000000000000000e+003	1.91482959049999999800e-005	0.00000000000000000000e+000	1.09478645319999998264e+002	0.00000000000000000000e+000	-1.70100339097646088675e-005	0.00000000000000000000e+000	8.79295072510348477601e-006	0.00000000000000000000e+000	1.16069999389583244920e+001	1	1
9.65047656250000000000e+003	0.00000000000000000000e+000	9.65000000000000000000e+003	1.92858824449999991847e-005	0.00000000000000000000e+000	1.09397277829999993060e+002	0.00000000000000000000e+000	-1.63557678945537621521e-005	0.00000000000000000000e+000	1.02193012609396920523e-005	0.00000000000000000000e+000	1.17269999389536678791e+001	1	1
9.70015722660000028554e+003	0.00000000000000000000e+000	9.70000000000000000000e+003	1.93299092640000007791e-005	0.00000000000000000000e+000	1.09323257449999999835e+002	0.00000000000000000000e+000	-1.55907458930761601268e-005	0.00000000000000000000e+000	1.14268996080302527119e-005	0.00000000000000000000e+000	1.18449999389704316854e+001	1	1
9.74963378910000028554e+003	0.00000000000000000000e+000	9.75000000000000000000e+003	1.94974472829999987051e-005	0.00000000000000000000e+000	1.09451904299999995374e+002	0.00000000000000000000e+000	-1.70746123950925588191e-005	0.00000000000000000000e+000	9.41318554532500263601e-006	0.00000000000000000000e+000	1.19659999390132725239e+001	1	1
9.80008398440000019036e+003	0.00000000000000000000e+000	9.80000000000000000000e+003	1.95908378370000013148e-005	0.00000000000000000000e+000	1.09334274289999996199e+002	0.00000000000000000000e+000	-1.59278268154857553568e-005	0.00000000000000000000e+000	1.14063692773609520872e-005	0.00000000000000000000e+000	1.20859999390086159110e+001	1	1
9.85028808589999971446e+003	0.00000000000000000000e+000	9.85000000000000000000e+003	1.96912569660000006386e-005	0.00000000000000000000e+000	1.09374618530000006444e+002	0.00000000000000000000e+000	-1.64588574447341085038e-005	0.00000000000000000000e+000	1.08097924362572374676e-005	0.00000000000000000000e+000	1.22059999390039592981e+001	1	1
9.89963769529999990482e+003	0.00000000000000000000e+000	9.90000000000000000000e+003	1.97541121449999997951e-005	0.00000000000000000000e+000	1.09472915650000004462e+002	0.00000000000000000000e+000	-1.74959371247016923115e-005	0.00000000000000000000e+000	9.17153917102911854389e-006	0.00000000000000000000e+000	1.23259999389993026853e+001	1	1
9.95033398440000019036e+003	0.00000000000000000000e+000	9.95000000000000000000e+003	1.98645811910000012670e-005	0.00000000000000000000e+000	1.09302749629999993886e+002	0.00000000000000000000e+000	-1.57778163384421077082e-005	0.00000000000000000000e+000	1.20690553683467829944e-005	0.00000000000000000000e+000	1.24449999389471486211e+001	1	1
1.00001015619999998307e+004	0.00000000000000000000e+000	1.00000000000000000000e+004	1.99752539630000008116e-005	0.00000000000000000000e+000	1.09296737669999998843e+002	0.00000000000000000000e+000	-1.57924710531953553570e-005	0.00000000000000000000e+000	1.22314606208880051962e-005	0.00000000000000000000e+000	1.25679999389685690403e+001	1	1
1.00499707030000008672e+004	0.00000000000000000000e+000	1.00500000000000000000e+004	2.00773720280000008505e-005	0.00000000000000000000e+000	1.09304183960000003140e+002	0.00000000000000000000e+000	-1.59643094886544764069e-005	0.00000000000000000000e+000	1.21754544104593283337e-005	0.00000000000000000000e+000	1.26889999390114098787e+001	1	1
1.01004160159999992175e+004	0.00000000000000000000e+000	1.01000000000000000000e+004	2.01733873840000015097e-005	0.00000000000000000000e+000	1.09315811159999995539e+002	0.00000000000000000000e+000	-1.61818110578580575027e-005	0.00000000000000000000e+000	1.20463500460808931643e-005	0.00000000000000000000e+000	1.28129999389639124274e+001	1	1
1.01499599610000004759e+004	0.00000000000000000000e+000	1.01500000000000000000e+004	2.02741521210000000687e-005	0.00000000000000000000e+000	1.09387046810000001074e+002	0.00000000000000000000e+000	-1.70830797277020698369e-005	0.00000000000000000000e+000	1.09183163190312162798e-005	0.00000000000000000000e+000	1.29329999389592558146e+001	1	1
1.01996503909999992175e+004	0.00000000000000000000e+000	1.02000000000000000000e+004	2.03506788239999983901e-005	0.00000000000000000000e+000	1.09383926389999999174e+002	0.00000000000000000000e+000	-1.71132796668610401693e-005	0.00000000000000000000e+000	1.10129826859667068759e-005	0.00000000000000000000e+000	1.30549999389331787825e+001	1	1
1.02501093750000000000e+004	0.00000000000000000000e+000	1.02500000000000000000e+004	2.04617081180000001260e-005	0.00000000000000000000e+000	1.09339981080000001157e+002	0.00000000000000000000e+000	-1.67035815986690789432e-005	0.00000000000000000000e+000	1.18182850229138935761e-005	0.00000000000000000000e+000	1.31739999389974400401e+001	1	1
1.03000595699999994395e+004	0.00000000000000000000e+000	1.03000000000000000000e+004	2.05739925150000007735e-005	0.00000000000000000000e+000	1.09414512630000004378e+002	0.00000000000000000000e+000	-1.76334653103715954445e-005	0.00000000000000000000e+000	1.05995315535733789576e-005	0.00000000000000000000e+000	1.32969999390188604593e+001	1	1
1.03498378909999992175e+004	0.00000000000000000000e+000	1.03500000000000000000e+004	2.06839322349999987425e-005	0.00000000000000000000e+000	1.09465049739999997769e+002	0.00000000000000000000e+000	-1.82433614173035332123e-005	0.00000000000000000000e+000	9.74704144341825185372e-006	0.00000000000000000000e+000	1.34199999389238655567e+001	1	1
1.04000458980000003066e+004	0.00000000000000000000e+000	1.04000000000000000000e+004	2.07155626410000006645e-005	0.00000000000000000000e+000	1.09476013179999995373e+002	0.00000000000000000000e+000	-1.83771839494408307841e-005	0.00000000000000000000e+000	9.56104835369057239156e-006	0.00000000000000000000e+000	1.35419999390142038465e+001	1	1
1.04496318360000004759e+004	0.00000000000000000000e+000	1.04500000000000000000e+004	2.08648580160000009275e-005	0.00000000000000000000e+000	1.09341903689999995208e+002	0.00000000000000000000e+000	-1.70558245820516010910e-005	0.00000000000000000000e+000	1.20183671043167827929e-005	0.00000000000000000000e+000	1.36629999389406293631e+001	1	1
1.05002138670000003913e+004	0.00000000000000000000e+000	1.05000000000000000000e+004	2.09535901379999983294e-005	0.00000000000000000000e+000	1.09368499760000005949e+002	0.00000000000000000000e+000	-1.74432633105898767369e-005	0.00000000000000000000e+000	1.16097159633093503903e-005	0.00000000000000000000e+000	1.37859999389620497823e+001	1	1
1.05498173829999996087e+004	0.00000000000000000000e+000	1.05500000000000000000e+004	2.11144815690000004036e-005	0.00000000000000000000e+000	1.09404830930000002809e+002	0.00000000000000000000e+000	-1.79905413462701507939e-005	0.00000000000000000000e+000	1.10526808510779365216e-005	0.00000000000000000000e+000	1.39059999389573931694e+001	1	1
1.05996347659999992175e+004	0.00000000000000000000e+000	1.06000000000000000000e+004	2.11360311370000003497e-005	0.00000000000000000000e+000	1.09359275819999993473e+002	0.00000000000000000000e+000	-1.74863735212828479842e-005	0.00000000000000000000e+000	1.18725967377996812304e-005	0.00000000000000000000e+000	1.40279999389313161373e+001	1	1
1.06501679690000000846e+004	0.00000000000000000000e+000	1.06500000000000000000e+004	2.12358700080000015740e-005	0.00000000000000000000e+000	1.09408935549999995374e+002	0.00000000000000000000e+000	-1.81394453850681074993e-005	0.00000000000000000000e+000	1.10418610803978754737e-005	0.00000000000000000000e+000	1.41499999390216544271e+001	1	1
1.06999814449999994395e+004	0.00000000000000000000e+000	1.07000000000000000000e+004	2.13773037099999987140e-005	0.00000000000000000000e+000	1.09335647579999999834e+002	0.00000000000000000000e+000	-1.73973432082503019400e-005	0.00000000000000000000e+000	1.24226230404020077769e-005	0.00000000000000000000e+000	1.42699999390169978142e+001	1	1
1.07505732420000003913e+004	0.00000000000000000000e+000	1.07500000000000000000e+004	2.14487045009999994301e-005	0.00000000000000000000e+000	1.09379928590000005784e+002	0.00000000000000000000e+000	-1.79900834707741079583e-005	0.00000000000000000000e+000	1.16792046598130050780e-005	0.00000000000000000000e+000	1.43899999390123412013e+001	1	1
1.08000732420000003913e+004	0.00000000000000000000e+000	1.08000000000000000000e+004	2.15303243750000003617e-005	0.00000000000000000000e+000	1.09388870240000002809e+002	0.00000000000000000000e+000	-1.81626475218808002107e-005	0.00000000000000000000e+000	1.15617084675508213911e-005	0.00000000000000000000e+000	1.45129999389173462987e+001	1	1
1.08507636719999991328e+004	0.00000000000000000000e+000	1.08500000000000000000e+004	2.16743537750000000910e-005	0.00000000000000000000e+000	1.09294891359999994052e+002	0.00000000000000000000e+000	-1.71112491826714714616e-005	0.00000000000000000000e+000	1.33034868727105416372e-005	0.00000000000000000000e+000	1.46339999389601871371e+001	1	1
1.09006552730000003066e+004	0.00000000000000000000e+000	1.09000000000000000000e+004	2.17794204220000016663e-005	0.00000000000000000000e+000	1.09441650390000006610e+002	0.00000000000000000000e+000	-1.89641983011504297975e-005	0.00000000000000000000e+000	1.07099176800232175099e-005	0.00000000000000000000e+000	1.47549999390030279756e+001	1	1
1.09500820309999999154e+004	0.00000000000000000000e+000	1.09500000000000000000e+004	2.18531476999999990044e-005	0.00000000000000000000e+000	1.09442886349999994877e+002	0.00000000000000000000e+000	-1.90416628453564525884e-005	0.00000000000000000000e+000	1.07226461511040663228e-005	0.00000000000000000000e+000	1.48759999389294534922e+001	1	1
1.10001318360000004759e+004	0.00000000000000000000e+000	1.10000000000000000000e+004	2.19743651540000004853e-005	0.00000000000000000000e+000	1.09282402039999993804e+002	0.00000000000000000000e+000	-1.71782991823016175509e-005	0.00000000000000000000e+000	1.37032390741993928389e-005	0.00000000000000000000e+000	1.49939999389462172985e+001	1	1
1.10500332030000008672e+004	0.00000000000000000000e+000	1.10500000000000000000e+004	2.20657475439999983173e-005	0.00000000000000000000e+000	1.09421287539999994465e+002	0.00000000000000000000e+000	-1.89885950645415349167e-005	0.00000000000000000000e+000	1.12396829203679409702e-005	0.00000000000000000000e+000	1.51139999389415606856e+001	1	1
1.11000761719999991328e+004	0.00000000000000000000e+000	1.11000000000000000000e+004	2.21254649660000003557e-005	0.00000000000000000000e+000	1.09450973509999997191e+002	0.00000000000000000000e+000	-1.93661104753409730637e-005	0.00000000000000000000e+000	1.06999983653541757531e-005	0.00000000000000000000e+000	1.52349999389844015241e+001	1	1
1.11498994139999995241e+004	0.00000000000000000000e+000	1.11500000000000000000e+004	2.22479793590000004655e-005	0.00000000000000000000e+000	1.09351860049999999092e+002	0.00000000000000000000e+000	-1.83131347772460371264e-005	0.00000000000000000000e+000	1.26333558561813573678e-005	0.00000000000000000000e+000	1.53569999389583244920e+001	1	1
1.12001914059999999154e+004	0.00000000000000000000e+000	1.12000000000000000000e+004	2.23647330130000005746e-005	0.00000000000000000000e+000	1.09438591000000002396e+002	0.00000000000000000000e+000	-1.94401155379517680917e-005	0.00000000000000000000e+000	1.10572686778362381274e-005	0.00000000000000000000e+000	1.54819999389583244920e+001	1	1
1.12501474610000004759e+004	0.00000000000000000000e+000	1.12500000000000000000e+004	2.24604591490000011405e-005	0.00000000000000000000e+000	1.09357673649999995291e+002	0.00000000000000000000e+000	-1.85618686248376027232e-005	0.00000000000000000000e+000	1.26463140218075877704e-005	0.00000000000000000000e+000	1.56049999389797449112e+001	1	1
1.13002939449999994395e+004	0.00000000000000000000e+000	1.13000000000000000000e+004	2.25307012440000008246e-005	0.00000000000000000000e+000	1.09324531559999996944e+002	0.00000000000000000000e+000	-1.81893342188489784720e-005	0.00000000000000000000e+000	1.32958873047793530489e-005	0.00000000000000000000e+000	1.57259999390225857496e+001	1	1
1.13501191409999992175e+004	0.00000000000000000000e+000	1.13500000000000000000e+004	2.26830452450000000383e-005	0.00000000000000000000e+000	1.09459632869999992977e+002	0.00000000000000000000e+000	-1.99483972718166662169e-005	0.00000000000000000000e+000	1.07973139193270886911e-005	0.00000000000000000000e+000	1.58449999389704316854e+001	1	1
1.13999462889999995241e+004	0.00000000000000000000e+000	1.14000000000000000000e+004	2.27668660950000008639e-005	0.00000000000000000000e+000	1.09468040470000005371e+002	0.00000000000000000000e+000	-2.01125189804513126589e-005	0.00000000000000000000e+000	1.06684943665283102305e-005	0.00000000000000000000e+000	1.59669999389443546534e+001	1	1
1.14499521480000003066e+004	0.00000000000000000000e+000	1.14500000000000000000e+004	2.28642347789999996149e-005	0.00000000000000000000e+000	1.09360580440000006774e+002	0.00000000000000000000e+000	-1.89328997487171725932e-005	0.00000000000000000000e+000	1.28186793053831574472e-005	0.00000000000000000000e+000	1.60879999389871954918e+001	1	1
1.14998408199999994395e+004	0.00000000000000000000e+000	1.15000000000000000000e+004	2.29332435989999995239e-005	0.00000000000000000000e+000	1.09402252200000006610e+002	0.00000000000000000000e+000	-1.95091910828529629886e-005	0.00000000000000000000e+000	1.20550871114150346438e-005	0.00000000000000000000e+000	1.62099999389611184597e+001	1	1
1.15501484380000001693e+004	0.00000000000000000000e+000	1.15500000000000000000e+004	2.30542900680000013153e-005	0.00000000000000000000e+000	1.09472686769999995704e+002	0.00000000000000000000e+000	-2.04164075211877909730e-005	0.00000000000000000000e+000	1.07084356685871759867e-005	0.00000000000000000000e+000	1.63299999389564618468e+001	1	1
